timestamp,ticker,timeframe,actual_tf,score,bias,regime,htf,btc,confidence,entry_price_idr
2026-07-01 14:00:40,PYTH,1H,1H,5,BULLISH,TRENDING_UP,neutral,neutral,A — High conviction,704.5038000000001
2026-07-01 14:00:50,SOL,1H,1H,0,NEUTRAL,TRENDING_UP,bullish,neutral,B — Moderate conviction,1367386.02
2026-07-01 14:00:51,SHIB,1H,1H,1,BULLISH,SQUEEZE,bearish,neutral,D — Very low conviction,0.07711704
2026-07-01 14:00:53,SYN,1H,1H,-5,BEARISH,TRENDING_DOWN,bullish,neutral,D — Very low conviction,8810.26146
2026-07-01 14:00:53,SUI,1H,1H,2,BULLISH,TRENDING_UP,neutral,neutral,B — Moderate conviction,12767.5548
2026-07-01 14:01:03,TRX,1H,1H,1,BULLISH,SQUEEZE,bearish,neutral,D — Very low conviction,5717.111400000001
2026-07-01 14:01:05,UNI,1H,1H,0,NEUTRAL,TRENDING_DOWN,bearish,neutral,B — Moderate conviction,50035.986000000004
2026-07-01 14:01:06,XLM,1H,1H,-1,BEARISH,NEUTRAL,neutral,neutral,C — Low conviction,3560.3568
2026-07-01 14:01:06,USD1,1H,1H,-1,BEARISH,SQUEEZE,neutral,neutral,D — Very low conviction,18023.945939999998
2026-07-01 14:01:14,XRP,1H,1H,1,BULLISH,SQUEEZE,bearish,neutral,D — Very low conviction,18900.881999999998
2026-07-01 14:01:15,ZEC,1H,1H,1,BULLISH,TRENDING_UP,bearish,neutral,C — Low conviction,7359632.279999999
2026-07-01 20:00:53,BTC,4H,4H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,1079015760.0,False
2026-07-01 20:01:34,AVAX,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,D — Very low conviction,120310.871,False
2026-07-01 20:01:34,ATOM,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,27798.626,False
2026-07-01 20:01:34,ARB,1H,1H,0,NEUTRAL,SQUEEZE,neutral,bullish,D — Very low conviction,1397.1237,False
2026-07-01 20:01:34,ADA,1H,1H,0,NEUTRAL,NEUTRAL,neutral,bullish,D — Very low conviction,2754.6892000000003,False
2026-07-01 20:01:36,BNB,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,9904114.61,False
2026-07-01 20:01:36,BTC,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,N/A,D — Very low conviction,1078248646.0,False
2026-07-01 20:01:36,CELO,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,D — Very low conviction,1249.6795000000002,False
2026-07-01 20:01:36,DOGE,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,1307.2187000000001,False
2026-07-01 20:01:37,DOT,1H,1H,0,NEUTRAL,SQUEEZE,bearish,bullish,D — Very low conviction,14960.192,False
2026-07-01 20:01:37,DYDX,1H,1H,-4,BEARISH,TRENDING_DOWN,neutral,bullish,C — Low conviction,2644.28586,True
2026-07-01 20:01:37,ENA,1H,1H,0,NEUTRAL,RANGING,bearish,bullish,D — Very low conviction,1292.8339,False
2026-07-01 20:01:37,ETH,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,D — Very low conviction,29040034.24,False
2026-07-01 20:01:39,LINK,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,132501.989,False
2026-07-01 20:01:39,NEAR,1H,1H,1,BULLISH,TRENDING_UP,bearish,bullish,C — Low conviction,32815.325,True
2026-07-01 20:01:39,MORPHO,1H,1H,1,BULLISH,TRENDING_UP,bullish,bullish,B — Moderate conviction,37382.499,True
2026-07-01 20:01:39,LTC,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,763113.64,False
2026-07-01 20:01:41,NFP,1H,1H,-1,BEARISH,TRENDING_UP,bullish,bullish,C — Low conviction,675.72598,True
2026-07-01 20:01:41,OP,1H,1H,0,NEUTRAL,TRENDING_DOWN,bearish,bullish,D — Very low conviction,1699.2045,False
2026-07-01 20:01:41,PEPE,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,0.04153611,False
2026-07-01 20:01:41,PENGU,1H,1H,0,NEUTRAL,NEUTRAL,bearish,bullish,D — Very low conviction,110.637093,False
2026-07-01 20:01:42,SHIB,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,0.0773183,False
2026-07-01 20:01:43,SOL,1H,1H,0,NEUTRAL,TRENDING_UP,bullish,bullish,D — Very low conviction,1380581.18,False
2026-07-01 20:01:43,SUI,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,D — Very low conviction,12789.8853,False
2026-07-01 20:01:43,TRX,1H,1H,-1,BEARISH,SQUEEZE,bearish,bullish,C — Low conviction,5703.5732,True
2026-07-01 20:01:44,UNI,1H,1H,0,NEUTRAL,NEUTRAL,bearish,bullish,D — Very low conviction,50131.028,False
2026-07-01 20:01:44,XLM,1H,1H,1,BULLISH,TRENDING_UP,neutral,bullish,B — Moderate conviction,3612.3829,True
2026-07-01 20:01:44,XRP,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,19041.878999999997,False
2026-07-01 20:01:45,USD1,1H,1H,0,NEUTRAL,SQUEEZE,bearish,bullish,D — Very low conviction,17979.02209,False
2026-07-01 20:02:10,SHIB,4H,4H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,0.07713419999999999,False
2026-07-01 20:09:14,BTC,4H,4H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,1078356891.62,False
2026-07-01 20:09:57,ETH,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,29004611.669999998,False
2026-07-02 00:01:50,BTC,4H,4H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,1078392036.48,False
2026-07-02 05:05:29,AVAX,1H,1H,0,NEUTRAL,SQUEEZE,neutral,bullish,D — Very low conviction,120818.67899999999,False
e
2026-07-02 05:05:29,ATOM,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,28005.759,False
2026-07-02 05:05:30,DOGE,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,1315.7490500000001,False
2026-07-02 05:05:30,BTC,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,N/A,D — Very low conviction,1091918822.0,False
2026-07-02 05:05:30,CELO,1H,1H,0,NEUTRAL,NEUTRAL,neutral,bullish,D — Very low conviction,1192.17836,False
2026-07-02 05:05:31,BNB,1H,1H,0,NEUTRAL,NEUTRAL,bearish,bullish,D — Very low conviction,9946631.13,False
2026-07-02 05:05:32,ETH,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,29328702.849999998,False
2026-07-02 05:05:32,DOT,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,15217.002,False
2026-07-02 05:05:32,LTC,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,D — Very low conviction,776318.9199999999,False
2026-07-02 05:05:33,NEAR,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,B — Moderate conviction,34571.013999999996,True
2026-07-02 05:05:33,PENGU,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,112.382776,False
2026-07-02 05:05:33,OP,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,1746.5377,False
2026-07-02 05:05:34,PEPE,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,0.042629190000000004,False
2026-07-02 05:05:35,SOL,1H,1H,0,NEUTRAL,TRENDING_UP,bullish,bullish,D — Very low conviction,1406223.6600000001,False
2026-07-02 05:05:35,SHIB,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,0.07770384,False
2026-07-02 05:05:35,SUI,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,D — Very low conviction,13152.0944,False
2026-07-02 05:05:35,TRX,1H,1H,-3,BEARISH,SQUEEZE,bearish,bullish,D — Very low conviction,5687.4893999999995,True
2026-07-02 05:05:36,USD1,1H,1H,0,NEUTRAL,SQUEEZE,neutral,bullish,D — Very low conviction,17982.323379999998,False
2026-07-02 05:05:36,UNI,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,51226.975999999995,False
2026-07-02 05:05:36,XLM,1H,1H,1,BULLISH,TRENDING_UP,neutral,bullish,B — Moderate conviction,3586.6077999999998,True
2026-07-02 05:05:37,XRP,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,D — Very low conviction,19143.5641,False
2026-07-02 05:05:37,ZEC,1H,1H,1,BULLISH,TRENDING_UP,neutral,bullish,B — Moderate conviction,7594471.140000001,True
2026-07-02 05:06:11,BMRI,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,3940.0,False
2026-07-02 05:06:11,BBRI,1H,1H,0,NEUTRAL,RANGING,bearish,N/A,D — Very low conviction,2720.0,False
2026-07-02 05:06:11,BBCA,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,5800.0,False
2026-07-02 05:06:11,TLKM,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,N/A,D — Very low conviction,2480.0,False
2026-07-02 05:06:14,GOTO,1H,1H,0,NEUTRAL,RANGING,bearish,N/A,D — Very low conviction,50.0,False
2026-07-02 05:06:14,UNVR,1H,1H,0,NEUTRAL,NEUTRAL,bullish,N/A,D — Very low conviction,1775.0,False
2026-07-02 05:06:14,ASII,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,4620.0,False
2026-07-02 05:06:14,ADRO,1H,1H,1,BULLISH,TRENDING_UP,bearish,N/A,C — Low conviction,2290.0,True
2026-07-02 05:06:16,TOWR,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,366.0,False
2026-07-02 05:06:17,CTRA,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,560.0,False
2026-07-02 05:06:17,SMRA,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,272.0,False
2026-07-02 05:06:19,BRIS,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,1695.0,False
2026-07-02 05:06:19,ARTO,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,N/A,D — Very low conviction,935.0,False
2026-07-02 05:06:19,BBNI,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,3210.0,False
2026-07-02 05:06:19,BTPS,1H,1H,0,NEUTRAL,RANGING,neutral,N/A,D — Very low conviction,960.0,False
2026-07-02 05:06:21,PNBN,1H,1H,0,NEUTRAL,TRENDING_DOWN,bearish,N/A,D — Very low conviction,875.0,False
2026-07-02 05:06:22,INCO,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,4360.0,False
2026-07-02 05:06:22,PTBA,1H,1H,0,NEUTRAL,RANGING,bearish,N/A,D — Very low conviction,2280.0,False
2026-07-02 05:06:22,PGAS,1H,1H,0,NEUTRAL,RANGING,bearish,N/A,D — Very low conviction,1375.0,False
2026-07-02 05:06:23,MDKA,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,2620.0,False
2026-07-02 05:06:24,BUMI,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,140.0,False
2026-07-02 05:06:24,ICBP,1H,1H,0,NEUTRAL,RANGING,bullish,N/A,D — Very low conviction,6775.0,False
2026-07-02 05:06:25,INDF,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,N/A,D — Very low conviction,6775.0,False
2026-07-02 05:06:26,MYOR,1H,1H,0,NEUTRAL,TRENDING_DOWN,neutral,N/A,D — Very low conviction,1770.0,False
2026-07-02 05:06:26,KLBF,1H,1H,0,NEUTRAL,TRENDING_DOWN,bullish,N/A,D — Very low conviction,755.0,False
2026-07-02 05:06:27,SIDO,1H,1H,0,NEUTRAL,TRENDING_DOWN,bearish,N/A,D — Very low conviction,366.0,False
2026-07-02 05:06:27,CPIN,1H,1H,0,NEUTRAL,TRENDING_DOWN,bearish,N/A,D — Very low conviction,3130.0,False
2026-07-02 05:06:28,AALI,1H,1H,0,NEUTRAL,RANGING,bearish,N/A,D — Very low conviction,6000.0,False
2026-07-02 05:06:29,LSIP,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,1285.0,False
2026-07-02 05:06:29,JPFA,1H,1H,0,NEUTRAL,NEUTRAL,neutral,N/A,D — Very low conviction,1970.0,False
2026-07-02 05:06:29,EXCL,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,2400.0,False
2026-07-02 05:06:31,ISAT,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,N/A,D — Very low conviction,1825.0,False
2026-07-02 05:06:31,MTEL,1H,1H,0,NEUTRAL,NEUTRAL,bullish,N/A,D — Very low conviction,496.0,False
2026-07-02 05:06:31,PWON,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,242.0,False
2026-07-02 05:06:32,BKSL,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,59.0,False
2026-07-02 05:06:33,JSMR,1H,1H,0,NEUTRAL,TRENDING_DOWN,bearish,N/A,D — Very low conviction,2680.0,False
2026-07-02 05:06:33,WSKT,1H,1H,1,BULLISH,RANGING,neutral,N/A,C — Low conviction,202.0,True
2026-07-02 05:06:34,INTP,1H,1H,0,NEUTRAL,SQUEEZE,neutral,N/A,D — Very low conviction,4200.0,False
2026-07-02 05:06:34,SMGR,1H,1H,0,NEUTRAL,RANGING,bearish,N/A,D — Very low conviction,1420.0,False
2026-07-02 05:06:35,ANTM,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,N/A,D — Very low conviction,2770.0,False
2026-07-02 05:06:35,PTPP,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,D — Very low conviction,177.0,False
2026-07-02 05:07:04,BTC,4H,4H,0,NEUTRAL,TRENDING_UP,bearish,N/A,D — Very low conviction,1092221003.6000001,False
2026-07-02 09:17:53,BTC,1H,1H,0,NEUTRAL,RANGING,bearish,N/A,C — Low conviction,1087795009.89,False
2026-07-02 09:18:30,AVAX,1H,1H,0,NEUTRAL,SQUEEZE,neutral,bullish,C — Low conviction,120490.322,False
2026-07-02 09:18:30,ATOM,1H,1H,0,NEUTRAL,NEUTRAL,bearish,bullish,C — Low conviction,27757.027,False
2026-07-02 09:18:30,ADA,1H,1H,0,NEUTRAL,RANGING,neutral,bullish,C — Low conviction,2804.4851000000003,False
2026-07-02 09:18:31,DOGE,1H,1H,0,NEUTRAL,SQUEEZE,bearish,bullish,C — Low conviction,1309.9589799999999,False
2026-07-02 09:18:31,BNB,1H,1H,-1,BEARISH,SQUEEZE,bearish,bullish,C — Low conviction,9901865.16,False
2026-07-02 09:18:31,BTC,1H,1H,0,NEUTRAL,RANGING,bearish,N/A,C — Low conviction,1087747518.93,False
2026-07-02 09:18:31,CELO,1H,1H,-5,BEARISH,TRENDING_DOWN,neutral,bullish,D — Very low conviction,1161.18995,False
2026-07-02 09:18:33,DOT,1H,1H,0,NEUTRAL,SQUEEZE,bearish,bullish,C — Low conviction,15128.749,False
2026-07-02 09:18:33,ETH,1H,1H,0,NEUTRAL,RANGING,bearish,bullish,C — Low conviction,29199564.91,False
2026-07-02 09:18:33,LINK,1H,1H,0,NEUTRAL,NEUTRAL,bearish,bullish,C — Low conviction,134737.61000000002,False
2026-07-02 09:18:33,DYDX,1H,1H,-2,BEARISH,TRENDING_DOWN,neutral,bullish,C — Low conviction,2471.50871,False
2026-07-02 09:18:34,LTC,1H,1H,0,NEUTRAL,RANGING,neutral,bullish,C — Low conviction,770288.98,False
2026-07-02 09:18:34,NEAR,1H,1H,1,BULLISH,TRENDING_UP,bearish,bullish,C — Low conviction,34412.957,True
2026-07-02 09:18:34,MORPHO,1H,1H,-1,BEARISH,RANGING,bullish,bullish,C — Low conviction,37974.779,True
2026-07-02 09:18:34,ONDO,1H,1H,3,BULLISH,TRENDING_UP,neutral,bullish,B — Moderate conviction,5952.560100000001,True
2026-07-02 09:18:35,OP,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,B — Moderate conviction,1753.9275,False
2026-07-02 09:18:35,PENGU,1H,1H,0,NEUTRAL,NEUTRAL,bearish,bullish,C — Low conviction,111.423866,False
2026-07-02 09:18:36,SHIB,1H,1H,-2,BEARISH,SQUEEZE,bearish,bullish,D — Very low conviction,0.07735270000000001,False
2026-07-02 09:18:36,PEPE,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,B — Moderate conviction,0.04281382,False
2026-07-02 09:18:37,SOL,1H,1H,0,NEUTRAL,RANGING,bullish,bullish,C — Low conviction,1411057.16,False
2026-07-02 09:18:37,SUI,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,B — Moderate conviction,13139.1656,False
2026-07-02 09:18:37,TRX,1H,1H,1,BULLISH,SQUEEZE,bearish,bullish,D — Very low conviction,5711.5075,True
2026-07-02 09:18:37,SYN,1H,1H,1,BULLISH,TRENDING_UP,bullish,bullish,B — Moderate conviction,9570.148000000001,True
2026-07-02 09:18:38,USD1,1H,1H,-3,BEARISH,SQUEEZE,neutral,bullish,D — Very low conviction,17984.68264,False
2026-07-02 09:18:38,UNI,1H,1H,0,NEUTRAL,NEUTRAL,bearish,bullish,C — Low conviction,51088.759999999995,False
2026-07-02 09:18:38,XLM,1H,1H,2,BULLISH,TRENDING_DOWN,neutral,bullish,C — Low conviction,3552.8275000000003,True
2026-07-02 09:18:38,XRP,1H,1H,0,NEUTRAL,SQUEEZE,bearish,bullish,C — Low conviction,19143.8938,False
2026-07-02 09:18:39,ZEC,1H,1H,2,BULLISH,TRENDING_UP,neutral,bullish,B — Moderate conviction,7552681.65,True
2026-07-02 10:38:59,BTC,4H,4H,-2,BEARISH,TRENDING_UP,bearish,N/A,C — Low conviction,1101581429.8500001,False
2026-07-02 10:42:08,AAVE,1H,1H,0,NEUTRAL,RANGING,neutral,bullish,N/A — no qualifying setup,1550040.96,False
2026-07-02 10:42:08,ADA,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,N/A — no qualifying setup,2861.2544,False
2026-07-02 10:42:08,ARB,1H,1H,0,NEUTRAL,NEUTRAL,bearish,bullish,N/A — no qualifying setup,1408.1471999999999,False
2026-07-02 10:42:08,ATOM,1H,1H,0,NEUTRAL,SQUEEZE,bearish,bullish,N/A — no qualifying setup,27983.104,False
2026-07-02 10:42:10,DOGE,1H,1H,0,NEUTRAL,SQUEEZE,bearish,bullish,N/A — no qualifying setup,1331.7152,False
2026-07-02 10:42:10,AVAX,1H,1H,0,NEUTRAL,SQUEEZE,neutral,bullish,N/A — no qualifying setup,122003.45599999999,False
2026-07-02 10:42:10,BNB,1H,1H,0,NEUTRAL,SQUEEZE,bearish,bullish,N/A — no qualifying setup,10009354.88,False
2026-07-02 10:42:10,BTC,1H,1H,0,NEUTRAL,NEUTRAL,bearish,N/A,N/A — no qualifying setup,1102886784.0,False
2026-07-02 10:42:11,DOT,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,N/A — no qualifying setup,15286.4,False
2026-07-02 10:42:12,ETH,1H,1H,0,NEUTRAL,NEUTRAL,bearish,bullish,N/A — no qualifying setup,29642487.68,False
2026-07-02 10:42:12,LINK,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,N/A — no qualifying setup,137577.6,False
2026-07-02 10:42:12,LTC,1H,1H,0,NEUTRAL,RANGING,neutral,bullish,N/A — no qualifying setup,780145.92,False
2026-07-02 10:42:13,MORPHO,1H,1H,3,BULLISH,NEUTRAL,bullish,bullish,B — Moderate conviction,38431.808,True
2026-07-02 10:42:13,OP,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,N/A — no qualifying setup,1782.2143999999998,False
2026-07-02 10:42:13,NEAR,1H,1H,1,BULLISH,TRENDING_UP,bearish,bullish,N/A — no qualifying setup,34996.864,True
2026-07-02 10:42:14,PENGU,1H,1H,0,NEUTRAL,RANGING,bearish,bullish,N/A — no qualifying setup,114.01856000000001,False
2026-07-02 10:42:15,SHIB,1H,1H,-2,BEARISH,SQUEEZE,bearish,bullish,D — Very low conviction,0.07787072,False
2026-07-02 10:42:15,PEPE,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,N/A — no qualifying setup,0.04370112,False
2026-07-02 10:42:15,SOL,1H,1H,0,NEUTRAL,TRENDING_UP,bullish,bullish,N/A — no qualifying setup,1458682.24,False
2026-07-02 10:42:15,SUI,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,N/A — no qualifying setup,13311.7568,False
2026-07-02 10:42:17,UNI,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,N/A — no qualifying setup,52135.616,False
2026-07-02 10:42:17,USD1,1H,1H,-3,BEARISH,SQUEEZE,neutral,bullish,D — Very low conviction,17978.964480000002,False
2026-07-02 10:42:17,TRX,1H,1H,-1,BEARISH,SQUEEZE,bearish,bullish,C — Low conviction,5699.1296,True
2026-07-02 10:42:17,WLD,1H,1H,-1,BEARISH,TRENDING_DOWN,bearish,bullish,B — Moderate conviction,6814.1376,False
2026-07-02 10:42:18,ZEC,1H,1H,2,BULLISH,TRENDING_UP,neutral,bullish,B — Moderate conviction,7686001.92,True
2026-07-02 10:42:18,XRP,1H,1H,0,NEUTRAL,SQUEEZE,bearish,bullish,N/A — no qualifying setup,19442.502399999998,False
2026-07-02 10:42:18,XLM,1H,1H,4,BULLISH,NEUTRAL,neutral,bullish,B — Moderate conviction,3580.6144,True
2026-07-02 10:45:32,XLM,4H,4H,0,NEUTRAL,TRENDING_UP,bearish,bullish,N/A — no qualifying setup,3577.2165,True
2026-07-03 01:59:21,BTC,4H,4H,0,NEUTRAL,TRENDING_UP,bearish,N/A,N/A — no qualifying setup,1104924115.9199998,False
2026-07-03 02:00:41,ATOM,1H,1H,0,NEUTRAL,SQUEEZE,bearish,bullish,N/A — no qualifying setup,28211.754999999997,False
2026-07-03 02:00:41,ADA,1H,1H,-3,BEARISH,TRENDING_UP,neutral,bullish,C — Low conviction,2982.5905000000002,False
2026-07-03 02:00:41,ARB,1H,1H,0,NEUTRAL,TRENDING_DOWN,neutral,bullish,N/A — no qualifying setup,1395.3429999999998,False
2026-07-03 02:00:41,AVAX,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,N/A — no qualifying setup,123052.03499999999,False
2026-07-03 02:00:42,BTC,1H,1H,0,NEUTRAL,RANGING,neutral,N/A,N/A — no qualifying setup,1104939659.3500001,False
2026-07-03 02:00:42,DOGE,1H,1H,0,NEUTRAL,RANGING,bearish,bullish,N/A — no qualifying setup,1342.43475,False
2026-07-03 02:00:42,BNB,1H,1H,0,NEUTRAL,RANGING,bearish,bullish,N/A — no qualifying setup,10079649.35,False
2026-07-03 02:00:43,DOT,1H,1H,0,NEUTRAL,NEUTRAL,bearish,bullish,N/A — no qualifying setup,15244.75,False
2026-07-03 02:00:44,JUP,1H,1H,3,BULLISH,NEUTRAL,bullish,bullish,B — Moderate conviction,4361.792,True
2026-07-03 02:00:45,LTC,1H,1H,0,NEUTRAL,NEUTRAL,neutral,bullish,N/A — no qualifying setup,782862.75,False
2026-07-03 02:00:45,ETH,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,N/A — no qualifying setup,30718709.3,False
2026-07-03 02:00:45,LINK,1H,1H,6,BULLISH,NEUTRAL,neutral,bullish,C — Low conviction,140269.635,False
2026-07-03 02:00:46,MORPHO,1H,1H,-2,BEARISH,TRENDING_DOWN,bullish,bullish,C — Low conviction,36838.49,True
2026-07-03 02:00:46,OP,1H,1H,0,NEUTRAL,TRENDING_UP,bearish,bullish,N/A — no qualifying setup,1815.022,False
2026-07-03 02:00:47,PENGU,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,N/A — no qualifying setup,116.18293,False
2026-07-03 02:00:47,NEAR,1H,1H,2,BULLISH,TRENDING_UP,neutral,bullish,B — Moderate conviction,35116.729999999996,True
2026-07-03 02:00:47,PEPE,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,N/A — no qualifying setup,0.0441201,False
2026-07-03 02:00:48,RE,1H,1H,3,BULLISH,RANGING,unknown,bullish,C — Low conviction,12776.894,
2026-07-03 02:00:49,SUI,1H,1H,0,NEUTRAL,NEUTRAL,neutral,bullish,N/A — no qualifying setup,13291.628499999999,False
2026-07-03 02:00:49,SHIB,1H,1H,3,BULLISH,SQUEEZE,bearish,bullish,D — Very low conviction,0.07712050000000001,False
2026-07-03 02:00:50,SYN,1H,1H,-3,BEARISH,NEUTRAL,bullish,bullish,C — Low conviction,9006.77765,True
2026-07-03 02:00:50,SOL,1H,1H,0,NEUTRAL,NEUTRAL,bullish,bullish,N/A — no qualifying setup,1462599.25,False
2026-07-03 02:00:50,TRX,1H,1H,1,BULLISH,SQUEEZE,bearish,bullish,N/A — no qualifying setup,5694.3625,True
2026-07-03 02:00:52,VIRTUAL,1H,1H,0,NEUTRAL,NEUTRAL,neutral,bullish,N/A — no qualifying setup,10048.9805,False
2026-07-03 02:00:52,USD1,1H,1H,-1,BEARISH,SQUEEZE,bearish,bullish,C — Low conviction,17931.59235,False
2026-07-03 02:00:53,UNI,1H,1H,0,NEUTRAL,RANGING,bullish,bullish,N/A — no qualifying setup,57499.61,False
2026-07-03 02:00:53,WLD,1H,1H,-1,BEARISH,TRENDING_UP,bearish,bullish,B — Moderate conviction,7771.235500000001,True
2026-07-03 02:00:54,XRP,1H,1H,0,NEUTRAL,NEUTRAL,neutral,bullish,N/A — no qualifying setup,19637.0315,False
2026-07-03 02:00:54,ZEC,1H,1H,2,BULLISH,NEUTRAL,neutral,bullish,B — Moderate conviction,7825040.5,True
2026-07-03 02:01:44,LINK,1H,1H,6,BULLISH,NEUTRAL,neutral,bullish,C — Low conviction,140205.712,False
2026-07-04 20:08:04,BTC,4H,4H,0,NEUTRAL,TRENDING_UP,bearish,N/A,N/A — no qualifying setup,1128484300.3799999,False
2026-07-04 20:08:53,ARB,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,N/A — no qualifying setup,1446.4968,False
2026-07-04 20:08:55,ATOM,1H,1H,0,NEUTRAL,SQUEEZE,neutral,bullish,N/A — no qualifying setup,28591.47,False
2026-07-04 20:08:55,AAVE,1H,1H,0,NEUTRAL,TRENDING_UP,bullish,bullish,N/A — no qualifying setup,1592749.74,False
2026-07-04 20:08:55,ADA,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,N/A — no qualifying setup,3455.916,False
2026-07-04 20:08:56,AVAX,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,N/A — no qualifying setup,124929.582,False
2026-07-04 20:08:57,DOGE,1H,1H,0,NEUTRAL,TRENDING_UP,neutral,bullish,N/A — no qualifying setup,1400.1804,False
2026-07-04 20:08:58,BTC,1H,1H,-1,BEARISH,SQUEEZE,neutral,N/A,D — Very low conviction,1128516900.0,False
2026-07-04 20:08:58,BNB,1H,1H,0,NEUTRAL,SQUEEZE,neutral,bullish,N/A — no qualifying setup,10253560.26,False
